0.234m_metadata,0.234m_den_x,0.234m_den_y,0.234m_den_z0,0.234m_iter_x,0.234m_iter_y,0.234m_iter_z0,0.234m_perf_x,0.234m_perf_y,0.234m_perf_z0,0.234m_perf_z1,0.234m_dt_x,0.234m_dt_y,0m_metadata,0m_den_x,0m_den_y,0m_den_z0,0m_iter_x,0m_iter_y,0m_iter_z0,0m_perf_x,0m_perf_y,0m_perf_z0,0m_perf_z1,0m_dt_x,0m_dt_y
,0.8926212787628174,0.0028264983557164,0.0009998080786317,0.8926212787628174,7,0,0.8926212787628174,0.0472722382695789,0.0437958696715432,0.0465393842611499,0.8926212787628174,0.0009587897220626,,0.8769936561584473,0.0030349642038345,0.0009995679138228,0.8769936561584473,6.0,0.0,0.8769936561584473,0.050510769200606,0.0482946479014772,0.0516514198309559,0.8769936561584473,0.0007781806634739
,0.9020727872848512,0.0028157266788184,0.0009995533619076,0.9020727872848512,10,0,0.9020727872848512,0.0451863763664357,0.0438146634573153,0.0465508717286324,0.9020727872848512,0.0009519548038952,,0.8849396705627441,0.0028306618332862,0.0009995193686336,0.8849396705627441,6.0,0.0,0.8849396705627441,0.0504572958538047,0.0483166920793492,0.051671071144139,0.8849396705627441,0.0008250405080616
,0.9116073250770568,0.0027878193650394,0.0009994980646297,0.9116073250770568,6,0,0.9116073250770568,0.0423884070853305,0.0438420720806451,0.0465722273101499,0.9116073250770568,0.0009122678893618,,0.892677903175354,0.0027686902321875,0.0009993111016228,0.892677903175354,9.0,0.0,0.892677903175354,0.0526550435169308,0.0483404888115328,0.0516928635497919,0.892677903175354,0.0008004923583939
,0.9208628535270692,0.0026701833121478,0.0009992870036512,0.9208628535270692,3,0,0.9208628535270692,0.0428478760587542,0.0438695352216827,0.0465953615285571,0.9208628535270692,0.00085745571414,,0.9007182717323303,0.0027522020973265,0.0009997964370995,0.9007182717323303,6.0,0.0,0.9007182717323303,0.0526033905329191,0.0483912373735808,0.0517442938810397,0.9007182717323303,0.0008159803110174
,0.9299427270889282,0.0026940922252833,0.0009997383458539,0.9299427270889282,6,0,0.9299427270889282,0.0453606762125134,0.043844263814986,0.0465583547822049,0.9299427270889282,0.0009144144132733,,0.908506453037262,0.0028398586437106,0.0009996372973546,0.908506453037262,8.0,0.0,0.908506453037262,0.0569125572163643,0.0484429318226463,0.0517984682879121,0.908506453037262,0.000819970795419
,0.9391963481903076,0.0026623806916177,0.0009993329877033,0.9391963481903076,8,0,0.9391963481903076,0.0487784248761071,0.0438757915326404,0.0465855938724709,0.9391963481903076,0.0009591192938387,,0.9167940020561218,0.0030209952965378,0.0009999648900702,0.9167940020561218,5.0,0.0,0.9167940020561218,0.054013537641294,0.0484929578535095,0.0518493122217512,0.9167940020561218,0.0007982566021382
,0.948049008846283,0.0027543264441192,0.0009999846806749,0.948049008846283,3,0,0.948049008846283,0.053635450153541,0.0439636863094074,0.0466785419216833,0.948049008846283,0.0008261147304438,,0.9245120286941528,0.0031025484204292,0.0009994768770411,0.9245120286941528,4.0,0.0,0.9245120286941528,0.057771043898328,0.0485509885625905,0.0519109798800923,0.9245120286941528,0.0007849122048355
,0.956426739692688,0.0028923151548951,0.0009995794389396,0.956426739692688,4,0,0.956426739692688,0.054351419168389,0.0440476256387967,0.0467677876386542,0.956426739692688,0.0008216608548536,,0.9324334263801576,0.0032086712308228,0.0009997746674343,0.9324334263801576,4.0,0.0,0.9324334263801576,0.0572375330815219,0.0485941678469939,0.0519550259397625,0.9324334263801576,0.0007975447806529
,0.9647424817085266,0.0029868048150092,0.0009995234431698,0.9647424817085266,6,0,0.9647424817085266,0.0549606832231056,0.0441258413890489,0.0468517171970386,0.9647424817085266,0.0008365253452211,,0.940494418144226,0.0029963701963424,0.0009995194850489,0.940494418144226,7.0,0.0,0.940494418144226,0.0505596196277075,0.0486182640600406,0.0519772870629273,0.940494418144226,0.0008004115661606
,0.972902238368988,0.0029610495548695,0.0009995764121413,0.972902238368988,7,0,0.972902238368988,0.0515666758259235,0.0441523303684816,0.0468764007045568,0.972902238368988,0.0008079057442955,,0.948633313179016,0.0028723515570163,0.0009997838642448,0.948633313179016,7.0,0.0,0.948633313179016,0.049267425441893,0.0486299143343627,0.0519844874945606,0.948633313179016,0.000834034581203
,0.9812598824501038,0.0028328499756753,0.0009997364832088,0.9812598824501038,9,0,0.9812598824501038,0.0471805452379133,0.044190446681872,0.0469168528601427,0.9812598824501038,0.0008584921597503,,0.9568084478378296,0.0026629331987351,0.0009995603468269,0.9568084478378296,7.0,0.0,0.9568084478378296,0.0476670348336709,0.0486283011330438,0.0519765833416238,0.9568084478378296,0.0008166417246684
,0.9898408651351928,0.0026263494510203,0.0009997258894145,0.9898408651351928,7,0,0.9898408651351928,0.0434519924213026,0.044191655532616,0.0469139773307112,0.9898408651351928,0.00086863595061,,0.9648998379707336,0.0026514835190027,0.0009994395077228,0.9648998379707336,6.0,0.0,0.9648998379707336,0.0490771225780657,0.0486355006554806,0.0519814122211837,0.9648998379707336,0.0007965313270688
,0.9984146356582642,0.002487598452717,0.0009999106405302,0.9984146356582642,8,0,0.9984146356582642,0.0440483170040314,0.0441970648697287,0.0469136251423433,0.9984146356582642,0.0008705309592187,,0.9729370474815368,0.0028238904196769,0.0009997701272368,0.9729370474815368,5.0,0.0,0.9729370474815368,0.0532648116039899,0.0486741833149562,0.0520218419761542,0.9729370474815368,0.000805263814982
,1.006710410118103,0.0025524692609906,0.0009996962035074,1.006710410118103,6,0,1.006710410118103,0.0487603019422527,0.0442524838256539,0.0469714466813677,1.006710410118103,0.0008310131961479,,0.9810281991958618,0.0027197420131415,0.0009999577887356,0.9810281991958618,5.0,0.0,0.9810281991958618,0.059706240817438,0.0487355174322201,0.0520861299510784,0.9810281991958618,0.0008401732775382
,1.0149433612823486,0.0026486199349164,0.0009997237939387,1.0149433612823486,6,0,1.0149433612823486,0.0542601337711787,0.0443074396803917,0.0470304728799344,1.0149433612823486,0.0008142446167767,,0.9892412424087524,0.0028046735096722,0.0009999758331105,0.9892412424087524,6.0,0.0,0.9892412424087524,0.058265986199701,0.0487978025431015,0.0521513858433156,0.9892412424087524,0.0008334157173521
,1.0231610536575315,0.0027803622651845,0.0009999999310821,1.0231610536575315,4,0,1.0231610536575315,0.059364770967212,0.0444056256765453,0.0471371250888349,1.0231610536575315,0.0008380114450119,,0.997524082660675,0.0029254266992211,0.0009999441681429,0.997524082660675,5.0,0.0,0.997524082660675,0.0582590974756488,0.0488596766162871,0.0522163297254412,0.997524082660675,0.0008148459601216
,1.0315343141555786,0.002990300534293,0.0009995888685807,1.0315343141555786,3,0,1.0315343141555786,0.06123119794247,0.0444946197620139,0.0472329349124773,1.0315343141555786,0.000816605228465,,1.0055257081985474,0.0031445855274796,0.0009998045861721,1.0055257081985474,7.0,0.0,1.0055257081985474,0.0554615942188152,0.0488995858589851,0.0522570729086217,1.0055257081985474,0.0008026008727028
,1.0399311780929563,0.0030312652233988,0.0009999929461628,1.0399311780929563,5,0,1.0399311780929563,0.0530955088793467,0.0445722001452018,0.0473158343412682,1.0399311780929563,0.0008468647720292,,1.0136475563049316,0.002936448669061,0.0009998035384342,1.0136475563049316,4.0,0.0,1.0136475563049316,0.0498499760880775,0.0489188707912384,0.0522739346098091,1.0136475563049316,0.0008065619622357
,1.0479142665863037,0.003030618885532,0.0009998012101277,1.0479142665863037,9,0,1.0479142665863037,0.0497052562008773,0.0445596758400837,0.0472983337024676,1.0479142665863037,0.0008404768886975,,1.021534085273743,0.0027656578458845,0.0009994885185733,1.021534085273743,6.0,0.0,1.021534085273743,0.0465508127207408,0.0488939636509463,0.0522410830630975,1.021534085273743,0.0007685090531595
,1.056304693222046,0.0027332354802638,0.0009995331056416,1.056304693222046,7,0,1.056304693222046,0.0401047981447693,0.0445450876978898,0.0472775160467893,1.056304693222046,0.0008370699943043,,1.0291037559509275,0.002591781085357,0.0009996144799515,1.0291037559509275,7.0,0.0,1.0291037559509275,0.0456263750336435,0.0488828151665657,0.0522255658306296,1.0291037559509275,0.0007581033278256
,1.064875841140747,0.0024253551382571,0.0009998551104217,1.064875841140747,4,0,1.064875841140747,0.0395686548343504,0.0445332738317011,0.0472590791046352,1.064875841140747,0.0008311027777381,,1.0368674993515017,0.0024221560452133,0.000999801326543,1.0368674993515017,4.0,0.0,1.0368674993515017,0.0508583147010099,0.048894340082959,0.0522347258244037,1.0368674993515017,0.0007688678451813
,1.0734783411026,0.0023579627741128,0.0009997411398217,1.0734783411026,4,0,1.0734783411026,0.0435188959537031,0.0445401727713973,0.0472622077471399,1.0734783411026,0.0008322471985593,,1.0450379848480225,0.0025321806315332,0.0009993409039452,1.0450379848480225,3.0,0.0,1.0450379848480225,0.0554349020851309,0.0489310264488126,0.0522725459752267,1.0450379848480225,0.0007792213582433
,1.0817322731018066,0.0025663739070296,0.0009999051690101,1.0817322731018066,4,0,1.0817322731018066,0.0581151415470834,0.0445883792651245,0.0473119058135025,1.0817322731018066,0.000814568134956,,1.0530039072036743,0.0026683160103857,0.0009997272863984,1.0530039072036743,3.0,0.0,1.0530039072036743,0.0629467854548611,0.0490041034511294,0.0523520527548164,1.0530039072036743,0.0007869065739214
,1.0899232625961304,0.0028037310112267,0.000999785028398,1.0899232625961304,5,0,1.0899232625961304,0.0659946341037133,0.0446880392994632,0.0474205517669875,1.0899232625961304,0.0008232784457504,,1.0611786842346191,0.0031409228686243,0.0009998787427321,1.0611786842346191,5.0,0.0,1.0611786842346191,0.0683957426802992,0.0490850711636312,0.0524396071902215,1.0611786842346191,0.0008554443484172
,1.0978474617004397,0.0029749539680778,0.0009997545275837,1.0978474617004397,4,0,1.0978474617004397,0.0707085044581341,0.0447929517993443,0.0475352002699957,1.0978474617004397,0.0007664826698601,,1.0693446397781372,0.0032264129258692,0.0009995379950851,1.0693446397781372,3.0,0.0,1.0693446397781372,0.0649757131856166,0.0491526455781504,0.0525146424222352,1.0693446397781372,0.0007795612327754
,1.10551118850708,0.0031930448021739,0.0009997664019465,1.10551118850708,5,0,1.10551118850708,0.0674036191307889,0.0448871934726332,0.0476392447004715,1.10551118850708,0.0008135244715958,,1.0769731998443604,0.0031989978160709,0.0009997995803132,1.0769731998443604,7.0,0.0,1.0769731998443604,0.057341488902814,0.0491925630515616,0.0525587669420126,1.0769731998443604,0.0007990453159436
,1.1135332584381104,0.003320348681882,0.0009998042369261,1.1135332584381104,5,0,1.1135332584381104,0.054550785696191,0.0449301780652461,0.0476860961004077,1.1135332584381104,0.000794060586486,,1.0849053859710691,0.0030947211198508,0.0009998125024139,1.0849053859710691,7.0,0.0,1.0849053859710691,0.0480629162777427,0.0491903458644409,0.0525543893885922,1.0849053859710691,0.0007979067158885
,1.1214054822921753,0.0030823028646409,0.0009997838642448,1.1214054822921753,5,0,1.1214054822921753,0.0428697843028384,0.0449072883729363,0.0476571993109966,1.1214054822921753,0.0007471187855117,,1.0929445028305054,0.0028444938361644,0.0009998532477766,1.0929445028305054,6.0,0.0,1.0929445028305054,0.0408418549248955,0.0491426405171641,0.0524953185536062,1.0929445028305054,0.0007914483430795
,1.1292486190795898,0.0025551083963364,0.0009998583700507,1.1292486190795898,8,0,1.1292486190795898,0.0359355994475972,0.0448676695990032,0.0476094077132788,1.1292486190795898,0.0007696584798395,,1.101011872291565,0.0025405632331967,0.0009995395084843,1.101011872291565,10.0,0.0,1.101011872291565,0.0419135582000366,0.0490887925583787,0.0524298797952886,1.101011872291565,0.0008560005226172
,1.136837601661682,0.0021671028807759,0.0009999225148931,1.136837601661682,10,0,1.136837601661682,0.0386744617358732,0.0448277735126255,0.0475614908287627,1.136837601661682,0.0007980105583555,,1.1089500188827517,0.002266637282446,0.000999687355943,1.1089500188827517,6.0,0.0,1.1089500188827517,0.0476874004533413,0.0490944910860907,0.0524321920245542,1.1089500188827517,0.0007887086248956
,1.144901990890503,0.0021235859021544,0.0009999762987717,1.144901990890503,4,0,1.144901990890503,0.0479382569919976,0.0448585555576167,0.0475929206624856,1.144901990890503,0.0008190823136828,,1.1169147491455078,0.0027393486816436,0.000999072799459,1.1169147491455078,3.0,0.0,1.1169147491455078,0.0611088139746027,0.0491439282324686,0.0524844659042437,1.1169147491455078,0.0007725242176093
,1.152665138244629,0.0024293165188282,0.0009996234439313,1.152665138244629,4,0,1.152665138244629,0.0633414933858903,0.0449345197704349,0.0476762294366336,1.152665138244629,0.0007613963098265,,1.1247190237045288,0.00310765276663,0.0009988971287384,1.1247190237045288,3.0,0.0,1.1247190237045288,0.0737605639719417,0.0492266876861193,0.052577453829453,1.1247190237045288,0.0007821275503374
,1.1602243185043335,0.0026777621824294,0.0009922280441969,1.1602243185043335,3,0,1.1602243185043335,0.0705083474428476,0.04503284050511,0.047785868110393,1.1602243185043335,0.0007665554876439,,1.1326369047164917,0.0031095785088837,0.0009956280700862,1.1326369047164917,3.0,0.0,1.1326369047164917,0.0733356650611014,0.0493286971063274,0.0526906794968341,1.1326369047164917,0.0008358178311027
,1.1681363582611084,0.0030677893664687,0.0009837123798206,1.1681363582611084,3,0,1.1681363582611084,0.0785394639976961,0.0451320573008824,0.0478945620865359,1.1681363582611084,0.0008085998124442,,1.1408486366271973,0.003495353506878,0.0009992487030103,1.1408486366271973,3.0,0.0,1.1408486366271973,0.0685515940156307,0.0494212954211234,0.0527932673425482,1.1408486366271973,0.000803641276434
,1.176332712173462,0.0034543611109256,0.000999396899715,1.176332712173462,5,0,1.176332712173462,0.0821273352691165,0.0452393112465442,0.0480136197051934,1.176332712173462,0.0007964560063555,,1.1491289138793943,0.0035203250590711,0.0009996949229389,1.1491289138793943,6.0,0.0,1.1491289138793943,0.0560510003330603,0.0494615263254762,0.0528345708687009,1.1491289138793943,0.0008292701095342
,1.1846957206726074,0.0036129183135926,0.0009996335720643,1.1846957206726074,8,0,1.1846957206726074,0.0534541746226161,0.0453105557340691,0.0480909319066086,1.1846957206726074,0.0008580204448662,,1.1574294567108154,0.0031834840774536,0.00099977129139,1.1574294567108154,8.0,0.0,1.1574294567108154,0.0402139807454211,0.0494042777079908,0.0527645148396202,1.1574294567108154,0.0008238464361056
,1.1930723190307615,0.003121986053884,0.0009998562745749,1.1930723190307615,9,0,1.1930723190307615,0.037902910935638,0.0452754589807671,0.0480470941281025,1.1930723190307615,0.0008055173675529,,1.1659810543060305,0.002602512948215,0.0009997871238738,1.1659810543060305,9.0,0.0,1.1659810543060305,0.031980773694967,0.0492819617317796,0.0526194142697531,1.1659810543060305,0.0008611098164692
,1.2011789083480835,0.0024208130780607,0.0009998861933127,1.2011789083480835,12,0,1.2011789083480835,0.0333727015939639,0.0452109198798296,0.0479722152267659,1.2011789083480835,0.0008548750192858,,1.1743953227996826,0.0021785325370728,0.0009995457949116,1.1743953227996826,6.0,0.0,1.1743953227996826,0.0398537497810524,0.0492101256969414,0.0525333000134917,1.1743953227996826,0.0008137127151712
,1.2095590829849243,0.0019782956223934,0.0009995708242058,1.2095590829849243,9,0,1.2095590829849243,0.0383874799117818,0.0451691334535626,0.0479217891790351,1.2095590829849243,0.0008756418828852,,1.182868719100952,0.002160316100344,0.0009996173903346,1.182868719100952,4.0,0.0,1.182868719100952,0.0543514103675458,0.0492407443017843,0.0525642794629212,1.182868719100952,0.0008644128683954
,1.21802818775177,0.002004952635616,0.0009993711719289,1.21802818775177,5,0,1.21802818775177,0.0507862168877825,0.0451888447101256,0.0479410123023424,1.21802818775177,0.0008496626396663,,1.19131338596344,0.0023682950995862,0.0009988902602344,1.19131338596344,3.0,0.0,1.19131338596344,0.0678464444632524,0.0493251751319733,0.052655805891989,1.19131338596344,0.0008330526179634
,1.2265344858169556,0.0022957609035074,0.0009993077255785,1.2265344858169556,5,0,1.2265344858169556,0.0640581134519126,0.0452687354106446,0.0480275591717456,1.2265344858169556,0.0008613267564214,,1.1995832920074463,0.0028713131323456,0.0009988414822146,1.1995832920074463,3.0,0.0,1.1995832920074463,0.0818758936145434,0.0494346273100983,0.0527764974766668,1.1995832920074463,0.0008072815835475
,1.2351423501968384,0.0027886021416634,0.0009994172723963,1.2351423501968384,3,0,1.2351423501968384,0.0759637103108799,0.0453611496200001,0.0481281693907982,1.2351423501968384,0.0008360855281352,,1.207489013671875,0.0034009350929409,0.0009952210821211,1.207489013671875,3.0,0.0,1.207489013671875,0.080645722318615,0.0495351592664987,0.0528880251950383,1.207489013671875,0.0007827823865227
,1.2435425519943235,0.0032629736233502,0.0009998901514336,1.2435425519943235,3,0,1.2435425519943235,0.0747456971931148,0.0454510890689653,0.048225799532488,1.2435425519943235,0.0008859777008183,,1.2155615091323853,0.0034943711943924,0.0009993277490139,1.2155615091323853,3.0,0.0,1.2155615091323853,0.0695049488649212,0.0496180121489359,0.0529790032457959,1.2155615091323853,0.0007935471949167
,1.2521053552627563,0.0033970181830227,0.0009997467277571,1.2521053552627563,4,0,1.2521053552627563,0.0623826267280216,0.0455328690753428,0.0483137438810561,1.2521053552627563,0.0008204421610571,,1.2235177755355835,0.003420588793233,0.0009996466105803,1.2235177755355835,11.0,0.0,1.2235177755355835,0.049086435529088,0.0496072303223922,0.0529635043040182,1.2235177755355835,0.0008443112601526
,1.2603604793548584,0.0034220563247799,0.0009997877059504,1.2603604793548584,9,0,1.2603604793548584,0.0464437346537318,0.0455523381983569,0.0483325697387618,1.2603604793548584,0.0008492346969433,,1.231576442718506,0.0028515972662717,0.0009998636087402,1.231576442718506,10.0,0.0,1.231576442718506,0.0363374018869965,0.0495186704925617,0.0528591621728522,1.231576442718506,0.0008095432422123
,1.268739104270935,0.0029007825069129,0.0009997995803132,1.268739104270935,9,0,1.268739104270935,0.0385935872488351,0.0454836401698529,0.0482515124633777,1.268739104270935,0.0008313177386298,,1.239521861076355,0.0022686950396746,0.0009999492904171,1.239521861076355,9.0,0.0,1.239521861076355,0.0390810484027629,0.0494477783331138,0.0527751301974784,1.239521861076355,0.0008301252382807
,1.2770648002624512,0.0023439924698323,0.0009995674481615,1.2770648002624512,8,0,1.2770648002624512,0.0410373535114596,0.0454286779087491,0.0481865408036586,1.2770648002624512,0.0008352912846021,,1.2476526498794556,0.001953276572749,0.000999906565994,1.2476526498794556,7.0,0.0,1.2476526498794556,0.0469164158279902,0.0494278457259131,0.0527493540803767,1.2476526498794556,0.0008137962431646
,1.285292387008667,0.0021872362121939,0.000999768031761,1.285292387008667,6,0,1.285292387008667,0.0484991665603898,0.0454517690491776,0.0482097250861441,1.285292387008667,0.0008310204138979,,1.2556082010269165,0.0021322106476873,0.0009998900350183,1.2556082010269165,5.0,0.0,1.2556082010269165,0.0611638597760576,0.0494627593864525,0.0527860278777707,1.2556082010269165,0.0008082498679868
,1.2936235666275024,0.0023011555895209,0.0009997023735195,1.2936235666275024,4,0,1.2936235666275024,0.0549328308769412,0.0454996859824709,0.0482606535252956,1.2936235666275024,0.0008025462157092,,1.2636946439743042,0.0024008541367948,0.0009999120375141,1.2636946439743042,3.0,0.0,1.2636946439743042,0.0655185374954722,0.0495330181908757,0.0528626330245843,1.2636946439743042,0.0008150383364409
,1.3016701936721802,0.0027839129325002,0.0009995499858632,1.3016701936721802,7,0,1.3016701936721802,0.0631027571722716,0.045527785793101,0.0482909540486153,1.3016701936721802,0.0008740805205889,,1.2717055082321167,0.0028271053452044,0.0009998927125707,1.2717055082321167,4.0,0.0,1.2717055082321167,0.072140881276319,0.0496049911667784,0.0529417212964342,1.2717055082321167,0.0007989704608917
,1.3104039430618286,0.0028437359724193,0.0009999170433729,1.3104039430618286,6,0,1.3104039430618286,0.0599518343543046,0.0455862042745452,0.0483532788155795,1.3104039430618286,0.000876695732586,,1.2798049449920654,0.0030384794808924,0.0009985667420551,1.2798049449920654,3.0,0.0,1.2798049449920654,0.0721825003029934,0.0496329144109839,0.0529719506895109,1.2798049449920654,0.0007857485907152
,1.318666934967041,0.0030590558890253,0.0009998125024139,1.318666934967041,5,0,1.318666934967041,0.0603238776448105,0.0456481303758433,0.0484203820736282,1.318666934967041,0.0008236764697358,,1.2877424955368042,0.0032294748816639,0.000999609939754,1.2877424955368042,5.0,0.0,1.2877424955368042,0.0617313489337086,0.0496727292154518,0.0530147477259524,1.2877424955368042,0.000820855027996
,1.3270007371902466,0.0030095479451119,0.0009997643064707,1.3270007371902466,7,0,1.3270007371902466,0.0541886844632477,0.0456959208529815,0.0484716529229114,1.3270007371902466,0.000843504210934,,1.2958135604858398,0.0031492332927882,0.0009995443979278,1.2958135604858398,6.0,0.0,1.2958135604858398,0.0495551181572538,0.0496773306766331,0.053016611365147,1.2958135604858398,0.0007916307658888
,1.335501194000244,0.002925488166511,0.0009995850268751,1.335501194000244,7,0,1.335501194000244,0.0465086415730308,0.0457161060126565,0.0484909573836432,1.335501194000244,0.0008353471639566,,1.3038142919540403,0.0028344122692942,0.0009997811866924,1.3038142919540403,9.0,0.0,1.3038142919540403,0.0433963137114009,0.0496521324084527,0.0529847510019666,1.3038142919540403,0.0008148986962623
,1.343845248222351,0.0027062718290835,0.000999622629024,1.343845248222351,4,0,1.343845248222351,0.0456406653374749,0.0457292379129892,0.0485028890743952,1.343845248222351,0.0007607901934534,,1.3119593858718872,0.0025467800442129,0.0009999873582273,1.3119593858718872,7.0,0.0,1.3119593858718872,0.0451722973075638,0.0496350660899294,0.052961766081318,1.3119593858718872,0.0008212173706851
,1.3518122434616089,0.002603679196909,0.0009997033048421,1.3518122434616089,6,0,1.3518122434616089,0.0463237409489384,0.0457492435810341,0.0485235097613781,1.3518122434616089,0.0008056284277699,,1.3201093673706057,0.0023972117342054,0.0009995022555813,1.3201093673706057,5.0,0.0,1.3201093673706057,0.0494485400210149,0.049631639446668,0.0529548692223422,1.3201093673706057,0.0007843539933674
,1.3600544929504397,0.0025471565313637,0.000999731128104,1.3600544929504397,5,0,1.3600544929504397,0.0512868733614079,0.0457699521243408,0.0485454105543467,1.3600544929504397,0.0008280327310785,,1.328378200531006,0.0024282827507704,0.0009996673325076,1.328378200531006,5.0,0.0,1.328378200531006,0.0549346887205906,0.0496510105532843,0.0529738821148829,1.328378200531006,0.0008502160198986
,1.3684806823730469,0.0025716223753988,0.000999990501441,1.3684806823730469,4,0,1.3684806823730469,0.0499416518339537,0.0458024754290724,0.0485791962428962,1.3684806823730469,0.0008324722293764,,1.3363884687423706,0.0025857782457023,0.0009999757166951,1.3363884687423706,4.0,0.0,1.3363884687423706,0.0590622376170993,0.0496875328684857,0.0530126053590919,1.3363884687423706,0.000785780546721
,1.3770127296447754,0.0027229266706854,0.0009994127321988,1.3770127296447754,7,0,1.3770127296447754,0.0523510732361562,0.0458400312347685,0.0486180633901963,1.3770127296447754,0.0008915124344639,,1.3446308374404907,0.0027266559191048,0.0009996087756007,1.3446308374404907,5.0,0.0,1.3446308374404907,0.058511169365418,0.0497273153351735,0.0530541855882291,1.3446308374404907,0.0008258277084678
,1.3855746984481812,0.0026967630255967,0.0009998094756156,1.3855746984481812,6,0,1.3855746984481812,0.0540560062642687,0.0458395227872556,0.0486160880898079,1.3855746984481812,0.0008663730695843,,1.3528591394424438,0.0027830302715301,0.0009995194850489,1.3528591394424438,6.0,0.0,1.3528591394424438,0.0574429239868459,0.049764857204796,0.0530942055591733,1.3528591394424438,0.0007981500821188
,1.393901228904724,0.0027721223887056,0.000999852316454,1.393901228904724,6,0,1.393901228904724,0.0538752188331229,0.0458423580709492,0.0486177701631098,1.393901228904724,0.0008513920474797,,1.360562443733215,0.0030135111883282,0.0009998248424381,1.360562443733215,5.0,0.0,1.360562443733215,0.0582244005221582,0.049794936100576,0.0531281486759735,1.360562443733215,0.0008022669353522
,1.4021075963974,0.0027806563302874,0.0009999226313084,1.4021075963974,6,0,1.4021075963974,0.0519676389090834,0.045843547836089,0.0486165484876699,1.4021075963974,0.0008270036778412,,1.3686423301696775,0.0029608909972012,0.0009995475411415,1.3686423301696775,4.0,0.0,1.3686423301696775,0.052109302305967,0.0497851936866506,0.0531144411467715,1.3686423301696775,0.0007822455372661
,1.410275101661682,0.0028444889467209,0.0009994689607992,1.410275101661682,6,0,1.410275101661682,0.054223595681086,0.0458262122201183,0.0485956767737756,1.410275101661682,0.0008153246599249,,1.3765616416931152,0.0029339673928916,0.0009999216999858,1.3765616416931152,7.0,0.0,1.3765616416931152,0.0505510814422191,0.0497764759923333,0.0531021816494083,1.3765616416931152,0.0007930808933451
,1.4183050394058228,0.0028463769704103,0.0009996851440519,1.4183050394058228,8,0,1.4183050394058228,0.051183099099693,0.0458174254036616,0.0485841988265628,1.4183050394058228,0.0008200379088521,,1.3843629360198977,0.0028059049509465,0.000999943469651,1.3843629360198977,6.0,0.0,1.3843629360198977,0.0540473135576132,0.049785032262214,0.0531104460119835,1.3843629360198977,0.0008152417722158
,1.426508545875549,0.0027454271912574,0.0009997920133173,1.426508545875549,8,0,1.426508545875549,0.0484412714020152,0.0458228986666506,0.0485895627399418,1.426508545875549,0.000846046837978,,1.3925966024398804,0.002795886946842,0.0009996666340157,1.3925966024398804,7.0,0.0,1.3925966024398804,0.0493211027743882,0.0497545570679578,0.0530731156854013,1.3925966024398804,0.0008422819082625
,1.4349476099014282,0.0026782590430229,0.0009997155284509,1.4349476099014282,8,0,1.4349476099014282,0.0473709803113639,0.0458157410920715,0.0485781478756829,1.4349476099014282,0.000864615489263,,1.4005167484283447,0.0026105814613401,0.0009999308967962,1.4005167484283447,7.0,0.0,1.4005167484283447,0.0510463537500987,0.049740337732417,0.0530538648000934,1.4005167484283447,0.0007949326536618
,1.4435430765151978,0.0026481980457901,0.0009994639549404,1.4435430765151978,5,0,1.4435430765151978,0.0457580911416742,0.0458214791297968,0.0485813469673909,1.4435430765151978,0.0008356259204447,,1.4087698459625244,0.0026487978175282,0.0009997801389545,1.4087698459625244,5.0,0.0,1.4087698459625244,0.0498810947188493,0.0497098195346013,0.0530162974498206,1.4087698459625244,0.000803951814305
,1.4520219564437866,0.0027935281395912,0.000999431242235,1.4520219564437866,8,0,1.4520219564437866,0.0488678122677558,0.0458317970850855,0.0485901509121913,1.4520219564437866,0.0008891010074876,,1.4167672395706177,0.0026456271298229,0.0009999145986512,1.4167672395706177,6.0,0.0,1.4167672395706177,0.0549456532177708,0.0497278229320118,0.0530344380185707,1.4167672395706177,0.0008047124138101
,1.4605003595352173,0.0027176672592759,0.0009998801397159,1.4605003595352173,5,0,1.4605003595352173,0.0526606417615325,0.0458603194525426,0.0486194246554361,1.4605003595352173,0.0008200609590858,,1.424666166305542,0.0026730259414762,0.0009999723406508,1.424666166305542,7.0,0.0,1.424666166305542,0.0562747128140777,0.0497476778362732,0.0530558542179634,1.424666166305542,0.0008289119577966
,1.4687209129333496,0.002766789169982,0.0009997492888942,1.4687209129333496,6,0,1.4687209129333496,0.0546453333879618,0.0458989033628446,0.0486604560681368,1.4687209129333496,0.0008369496208615,,1.4328590631484983,0.002748921746388,0.000999410636723,1.4328590631484983,6.0,0.0,1.4328590631484983,0.0559277201704472,0.0497772703205453,0.0530870916610552,1.4328590631484983,0.0008301269845105
,1.476996898651123,0.0028305151499807,0.0009997885208576,1.476996898651123,7,0,1.476996898651123,0.0558673595385532,0.0459219883916271,0.0486834534898114,1.476996898651123,0.0008550752536393,,1.441028118133545,0.0028110307175666,0.000999913434498,1.441028118133545,5.0,0.0,1.441028118133545,0.055121774907016,0.0498084892170549,0.053119370534468,1.441028118133545,0.0007861581398174
,1.4855430126190186,0.0030216604936867,0.0009997786255553,1.4855430126190186,7,0,1.4855430126190186,0.0522566203545703,0.0459455089055919,0.0487064466334271,1.4855430126190186,0.0008639866719022,,1.4490162134170532,0.0028856599237769,0.0009994568536058,1.4490162134170532,5.0,0.0,1.4490162134170532,0.0540658271943804,0.0498293054661009,0.0531406206075359,1.4490162134170532,0.0008013367769308
